year,month,region,food.item,cost
1997,6,Canada,"Baby food, 128 millilitres",0.51
1997,7,Canada,"Baby food, 128 millilitres",0.53
1997,8,Canada,"Baby food, 128 millilitres",0.51
1997,9,Canada,"Baby food, 128 millilitres",0.51
1997,10,Canada,"Baby food, 128 millilitres",0.52
1997,11,Canada,"Baby food, 128 millilitres",0.52
1997,12,Canada,"Baby food, 128 millilitres",0.54
1998,1,Canada,"Baby food, 128 millilitres",0.52
1998,2,Canada,"Baby food, 128 millilitres",0.52
1998,3,Canada,"Baby food, 128 millilitres",0.5
1998,4,Canada,"Baby food, 128 millilitres",0.51
1998,5,Canada,"Baby food, 128 millilitres",0.51
1998,6,Canada,"Baby food, 128 millilitres",0.53
1998,7,Canada,"Baby food, 128 millilitres",0.53
1998,8,Canada,"Baby food, 128 millilitres",0.52
1998,9,Canada,"Baby food, 128 millilitres",0.53
1998,10,Canada,"Baby food, 128 millilitres",0.52
1998,11,Canada,"Baby food, 128 millilitres",0.5
1998,12,Canada,"Baby food, 128 millilitres",0.51
1999,1,Canada,"Baby food, 128 millilitres",0.5
1999,2,Canada,"Baby food, 128 millilitres",0.51
1999,3,Canada,"Baby food, 128 millilitres",0.51
1999,4,Canada,"Baby food, 128 millilitres",0.49
1999,5,Canada,"Baby food, 128 millilitres",0.5
1999,6,Canada,"Baby food, 128 millilitres",0.52
1999,7,Canada,"Baby food, 128 millilitres",0.53
1999,8,Canada,"Baby food, 128 millilitres",0.52
1999,9,Canada,"Baby food, 128 millilitres",0.52
1999,10,Canada,"Baby food, 128 millilitres",0.52
1999,11,Canada,"Baby food, 128 millilitres",0.51
1999,12,Canada,"Baby food, 128 millilitres",0.53
2000,1,Canada,"Baby food, 128 millilitres",0.53
2000,2,Canada,"Baby food, 128 millilitres",0.52
2000,3,Canada,"Baby food, 128 millilitres",0.53
2000,4,Canada,"Baby food, 128 millilitres",0.55
2000,5,Canada,"Baby food, 128 millilitres",0.56
2000,6,Canada,"Baby food, 128 millilitres",0.54
2000,7,Canada,"Baby food, 128 millilitres",0.54
2000,8,Canada,"Baby food, 128 millilitres",0.55
2000,9,Canada,"Baby food, 128 millilitres",0.56
2000,10,Canada,"Baby food, 128 millilitres",0.56
2000,11,Canada,"Baby food, 128 millilitres",0.57
2000,12,Canada,"Baby food, 128 millilitres",0.56
2001,1,Canada,"Baby food, 128 millilitres",0.55
2001,2,Canada,"Baby food, 128 millilitres",0.56
2001,3,Canada,"Baby food, 128 millilitres",0.55
2001,4,Canada,"Baby food, 128 millilitres",0.55
2001,5,Canada,"Baby food, 128 millilitres",0.56
2001,6,Canada,"Baby food, 128 millilitres",0.59
2001,7,Canada,"Baby food, 128 millilitres",0.59
2001,8,Canada,"Baby food, 128 millilitres",0.58
2001,9,Canada,"Baby food, 128 millilitres",0.58
2001,10,Canada,"Baby food, 128 millilitres",0.6
2001,11,Canada,"Baby food, 128 millilitres",0.59
2001,12,Canada,"Baby food, 128 millilitres",0.6
2002,1,Canada,"Baby food, 128 millilitres",0.6
2002,2,Canada,"Baby food, 128 millilitres",0.6
2002,3,Canada,"Baby food, 128 millilitres",0.59
2002,4,Canada,"Baby food, 128 millilitres",0.58
2002,5,Canada,"Baby food, 128 millilitres",0.59
2002,6,Canada,"Baby food, 128 millilitres",0.59
2002,7,Canada,"Baby food, 128 millilitres",0.59
2002,8,Canada,"Baby food, 128 millilitres",0.58
2002,9,Canada,"Baby food, 128 millilitres",0.57
2002,10,Canada,"Baby food, 128 millilitres",0.59
2002,11,Canada,"Baby food, 128 millilitres",0.61
2002,12,Canada,"Baby food, 128 millilitres",0.63
2003,1,Canada,"Baby food, 128 millilitres",0.61
2003,2,Canada,"Baby food, 128 millilitres",0.61
2003,3,Canada,"Baby food, 128 millilitres",0.63
2003,4,Canada,"Baby food, 128 millilitres",0.62
2003,5,Canada,"Baby food, 128 millilitres",0.6
2003,6,Canada,"Baby food, 128 millilitres",0.6
2003,7,Canada,"Baby food, 128 millilitres",0.6
2003,8,Canada,"Baby food, 128 millilitres",0.6
2003,9,Canada,"Baby food, 128 millilitres",0.61
2003,10,Canada,"Baby food, 128 millilitres",0.59
2003,11,Canada,"Baby food, 128 millilitres",0.59
2003,12,Canada,"Baby food, 128 millilitres",0.59
2004,1,Canada,"Baby food, 128 millilitres",0.58
2004,2,Canada,"Baby food, 128 millilitres",0.57
2004,3,Canada,"Baby food, 128 millilitres",0.58
2004,4,Canada,"Baby food, 128 millilitres",0.58
2004,5,Canada,"Baby food, 128 millilitres",0.57
2004,6,Canada,"Baby food, 128 millilitres",0.57
2004,7,Canada,"Baby food, 128 millilitres",0.58
2004,8,Canada,"Baby food, 128 millilitres",0.58
2004,9,Canada,"Baby food, 128 millilitres",0.59
2004,10,Canada,"Baby food, 128 millilitres",0.58
2004,11,Canada,"Baby food, 128 millilitres",0.56
2004,12,Canada,"Baby food, 128 millilitres",0.58
2005,1,Canada,"Baby food, 128 millilitres",0.58
2005,2,Canada,"Baby food, 128 millilitres",0.59
2005,3,Canada,"Baby food, 128 millilitres",0.58
2005,4,Canada,"Baby food, 128 millilitres",0.6
2005,5,Canada,"Baby food, 128 millilitres",0.59
2005,6,Canada,"Baby food, 128 millilitres",0.59
2005,7,Canada,"Baby food, 128 millilitres",0.6
2005,8,Canada,"Baby food, 128 millilitres",0.6
2005,9,Canada,"Baby food, 128 millilitres",0.59
2005,10,Canada,"Baby food, 128 millilitres",0.59
2005,11,Canada,"Baby food, 128 millilitres",0.6
2005,12,Canada,"Baby food, 128 millilitres",0.6
2006,1,Canada,"Baby food, 128 millilitres",0.59
2006,2,Canada,"Baby food, 128 millilitres",0.6
2006,3,Canada,"Baby food, 128 millilitres",0.59
2006,4,Canada,"Baby food, 128 millilitres",0.6
2006,5,Canada,"Baby food, 128 millilitres",0.6
2006,6,Canada,"Baby food, 128 millilitres",0.59
2006,7,Canada,"Baby food, 128 millilitres",0.6
2006,8,Canada,"Baby food, 128 millilitres",0.6
2006,9,Canada,"Baby food, 128 millilitres",0.59
2006,10,Canada,"Baby food, 128 millilitres",0.59
2006,11,Canada,"Baby food, 128 millilitres",0.59
2006,12,Canada,"Baby food, 128 millilitres",0.59
2007,1,Canada,"Baby food, 128 millilitres",0.59
2007,2,Canada,"Baby food, 128 millilitres",0.62
2007,3,Canada,"Baby food, 128 millilitres",0.62
2007,4,Canada,"Baby food, 128 millilitres",0.6
2007,5,Canada,"Baby food, 128 millilitres",0.61
2007,6,Canada,"Baby food, 128 millilitres",0.61
2007,7,Canada,"Baby food, 128 millilitres",0.61
2007,8,Canada,"Baby food, 128 millilitres",0.61
2007,9,Canada,"Baby food, 128 millilitres",0.61
2007,10,Canada,"Baby food, 128 millilitres",0.6
2007,11,Canada,"Baby food, 128 millilitres",0.6
2007,12,Canada,"Baby food, 128 millilitres",0.6
2008,1,Canada,"Baby food, 128 millilitres",0.6
2008,2,Canada,"Baby food, 128 millilitres",0.59
2008,3,Canada,"Baby food, 128 millilitres",0.59
2008,4,Canada,"Baby food, 128 millilitres",0.59
2008,5,Canada,"Baby food, 128 millilitres",0.64
2008,6,Canada,"Baby food, 128 millilitres",0.67
2008,7,Canada,"Baby food, 128 millilitres",0.67
2008,8,Canada,"Baby food, 128 millilitres",0.68
2008,9,Canada,"Baby food, 128 millilitres",0.68
2008,10,Canada,"Baby food, 128 millilitres",0.7
2008,11,Canada,"Baby food, 128 millilitres",0.71
2008,12,Canada,"Baby food, 128 millilitres",0.73
2009,1,Canada,"Baby food, 128 millilitres",0.72
2009,2,Canada,"Baby food, 128 millilitres",0.71
2009,3,Canada,"Baby food, 128 millilitres",0.76
2009,4,Canada,"Baby food, 128 millilitres",0.77
2009,5,Canada,"Baby food, 128 millilitres",0.8
2009,6,Canada,"Baby food, 128 millilitres",0.8
2009,7,Canada,"Baby food, 128 millilitres",0.8
2009,8,Canada,"Baby food, 128 millilitres",0.81
2009,9,Canada,"Baby food, 128 millilitres",0.81
2009,10,Canada,"Baby food, 128 millilitres",0.81
2009,11,Canada,"Baby food, 128 millilitres",0.81
2009,12,Canada,"Baby food, 128 millilitres",0.82
2010,1,Canada,"Baby food, 128 millilitres",0.82
2010,2,Canada,"Baby food, 128 millilitres",0.82
2010,3,Canada,"Baby food, 128 millilitres",0.8
2010,4,Canada,"Baby food, 128 millilitres",0.8
2010,5,Canada,"Baby food, 128 millilitres",0.81
2010,6,Canada,"Baby food, 128 millilitres",0.81
2010,7,Canada,"Baby food, 128 millilitres",0.82
2010,8,Canada,"Baby food, 128 millilitres",0.8
2010,9,Canada,"Baby food, 128 millilitres",0.79
2010,10,Canada,"Baby food, 128 millilitres",0.78
2010,11,Canada,"Baby food, 128 millilitres",0.8
2010,12,Canada,"Baby food, 128 millilitres",0.79
2011,1,Canada,"Baby food, 128 millilitres",0.79
2011,2,Canada,"Baby food, 128 millilitres",0.81
2011,3,Canada,"Baby food, 128 millilitres",0.8
2011,4,Canada,"Baby food, 128 millilitres",0.8
2011,5,Canada,"Baby food, 128 millilitres",0.8
2011,6,Canada,"Baby food, 128 millilitres",0.8
2011,7,Canada,"Baby food, 128 millilitres",0.8
2011,8,Canada,"Baby food, 128 millilitres",0.81
2011,9,Canada,"Baby food, 128 millilitres",0.81
2011,10,Canada,"Baby food, 128 millilitres",0.82
2011,11,Canada,"Baby food, 128 millilitres",0.81
2011,12,Canada,"Baby food, 128 millilitres",0.8
2012,1,Canada,"Baby food, 128 millilitres",0.84
2012,2,Canada,"Baby food, 128 millilitres",0.84
2012,3,Canada,"Baby food, 128 millilitres",0.83
2012,4,Canada,"Baby food, 128 millilitres",0.84
2012,5,Canada,"Baby food, 128 millilitres",0.85
2012,6,Canada,"Baby food, 128 millilitres",0.85
2012,7,Canada,"Baby food, 128 millilitres",0.85
2012,8,Canada,"Baby food, 128 millilitres",0.85
2012,9,Canada,"Baby food, 128 millilitres",0.85
2012,10,Canada,"Baby food, 128 millilitres",0.85
2012,11,Canada,"Baby food, 128 millilitres",0.84
2012,12,Canada,"Baby food, 128 millilitres",0.82
2013,1,Canada,"Baby food, 128 millilitres",0.85
2013,2,Canada,"Baby food, 128 millilitres",0.84
2013,3,Canada,"Baby food, 128 millilitres",0.83
2013,4,Canada,"Baby food, 128 millilitres",0.84
2013,5,Canada,"Baby food, 128 millilitres",0.84
2013,6,Canada,"Baby food, 128 millilitres",0.83
2013,7,Canada,"Baby food, 128 millilitres",0.83
2013,8,Canada,"Baby food, 128 millilitres",0.84
2013,9,Canada,"Baby food, 128 millilitres",0.85
2013,10,Canada,"Baby food, 128 millilitres",0.84
2013,11,Canada,"Baby food, 128 millilitres",0.83
2013,12,Canada,"Baby food, 128 millilitres",0.85
2014,1,Canada,"Baby food, 128 millilitres",0.85
2014,2,Canada,"Baby food, 128 millilitres",0.85
2014,3,Canada,"Baby food, 128 millilitres",0.87
2014,4,Canada,"Baby food, 128 millilitres",0.89
2014,5,Canada,"Baby food, 128 millilitres",0.9
2014,6,Canada,"Baby food, 128 millilitres",0.92
2014,7,Canada,"Baby food, 128 millilitres",0.92
2014,8,Canada,"Baby food, 128 millilitres",0.93
2014,9,Canada,"Baby food, 128 millilitres",0.92
2014,10,Canada,"Baby food, 128 millilitres",0.93
2014,11,Canada,"Baby food, 128 millilitres",0.93
2014,12,Canada,"Baby food, 128 millilitres",0.95
2015,1,Canada,"Baby food, 128 millilitres",0.93
2015,2,Canada,"Baby food, 128 millilitres",0.94
2015,3,Canada,"Baby food, 128 millilitres",0.94
2015,4,Canada,"Baby food, 128 millilitres",0.95
2015,5,Canada,"Baby food, 128 millilitres",0.95
2015,6,Canada,"Baby food, 128 millilitres",0.94
2015,7,Canada,"Baby food, 128 millilitres",0.92
2015,8,Canada,"Baby food, 128 millilitres",0.93
2015,9,Canada,"Baby food, 128 millilitres",0.95
2015,10,Canada,"Baby food, 128 millilitres",0.94
2015,11,Canada,"Baby food, 128 millilitres",0.92
2015,12,Canada,"Baby food, 128 millilitres",0.95
2016,1,Canada,"Baby food, 128 millilitres",0.95
2016,2,Canada,"Baby food, 128 millilitres",0.95
2016,3,Canada,"Baby food, 128 millilitres",0.95
2016,4,Canada,"Baby food, 128 millilitres",0.94
2016,5,Canada,"Baby food, 128 millilitres",0.96
2016,6,Canada,"Baby food, 128 millilitres",0.95
2016,7,Canada,"Baby food, 128 millilitres",0.96
2016,8,Canada,"Baby food, 128 millilitres",0.95
1995,1,Canada,"Peanut butter, 500 grams",2.65
1995,2,Canada,"Peanut butter, 500 grams",2.65
1995,3,Canada,"Peanut butter, 500 grams",2.63
1995,4,Canada,"Peanut butter, 500 grams",2.6
1995,5,Canada,"Peanut butter, 500 grams",2.59
1995,6,Canada,"Peanut butter, 500 grams",2.58
1995,7,Canada,"Peanut butter, 500 grams",2.57
1995,8,Canada,"Peanut butter, 500 grams",2.59
1995,9,Canada,"Peanut butter, 500 grams",2.59
1995,10,Canada,"Peanut butter, 500 grams",2.59
1995,11,Canada,"Peanut butter, 500 grams",2.62
1995,12,Canada,"Peanut butter, 500 grams",2.62
1996,1,Canada,"Peanut butter, 500 grams",2.61
1996,2,Canada,"Peanut butter, 500 grams",2.62
1996,3,Canada,"Peanut butter, 500 grams",2.56
1996,4,Canada,"Peanut butter, 500 grams",2.62
1996,5,Canada,"Peanut butter, 500 grams",2.6
1996,6,Canada,"Peanut butter, 500 grams",2.58
1996,7,Canada,"Peanut butter, 500 grams",2.58
1996,8,Canada,"Peanut butter, 500 grams",2.59
1996,9,Canada,"Peanut butter, 500 grams",2.63
1996,10,Canada,"Peanut butter, 500 grams",2.67
1996,11,Canada,"Peanut butter, 500 grams",2.67
1996,12,Canada,"Peanut butter, 500 grams",2.62
1997,1,Canada,"Peanut butter, 500 grams",2.69
1997,2,Canada,"Peanut butter, 500 grams",2.59
1997,3,Canada,"Peanut butter, 500 grams",2.59
1997,4,Canada,"Peanut butter, 500 grams",2.6
1997,5,Canada,"Peanut butter, 500 grams",2.54
1997,6,Canada,"Peanut butter, 500 grams",2.58
1997,7,Canada,"Peanut butter, 500 grams",2.56
1997,8,Canada,"Peanut butter, 500 grams",2.5
1997,9,Canada,"Peanut butter, 500 grams",2.54
1997,10,Canada,"Peanut butter, 500 grams",2.56
1997,11,Canada,"Peanut butter, 500 grams",2.53
1997,12,Canada,"Peanut butter, 500 grams",2.53
1998,1,Canada,"Peanut butter, 500 grams",2.53
1998,2,Canada,"Peanut butter, 500 grams",2.56
1998,3,Canada,"Peanut butter, 500 grams",2.51
1998,4,Canada,"Peanut butter, 500 grams",2.58
1998,5,Canada,"Peanut butter, 500 grams",2.55
1998,6,Canada,"Peanut butter, 500 grams",2.67
1998,7,Canada,"Peanut butter, 500 grams",2.66
1998,8,Canada,"Peanut butter, 500 grams",2.66
1998,9,Canada,"Peanut butter, 500 grams",2.63
1998,10,Canada,"Peanut butter, 500 grams",2.71
1998,11,Canada,"Peanut butter, 500 grams",2.69
1998,12,Canada,"Peanut butter, 500 grams",2.7
1999,1,Canada,"Peanut butter, 500 grams",2.64
1999,2,Canada,"Peanut butter, 500 grams",2.63
1999,3,Canada,"Peanut butter, 500 grams",2.72
1999,4,Canada,"Peanut butter, 500 grams",2.69
1999,5,Canada,"Peanut butter, 500 grams",2.74
1999,6,Canada,"Peanut butter, 500 grams",2.63
1999,7,Canada,"Peanut butter, 500 grams",2.69
1999,8,Canada,"Peanut butter, 500 grams",2.74
1999,9,Canada,"Peanut butter, 500 grams",2.75
1999,10,Canada,"Peanut butter, 500 grams",2.72
1999,11,Canada,"Peanut butter, 500 grams",2.71
1999,12,Canada,"Peanut butter, 500 grams",2.63
2000,1,Canada,"Peanut butter, 500 grams",2.61
2000,2,Canada,"Peanut butter, 500 grams",2.56
2000,3,Canada,"Peanut butter, 500 grams",2.59
2000,4,Canada,"Peanut butter, 500 grams",2.6
2000,5,Canada,"Peanut butter, 500 grams",2.57
2000,6,Canada,"Peanut butter, 500 grams",2.55
2000,7,Canada,"Peanut butter, 500 grams",2.57
2000,8,Canada,"Peanut butter, 500 grams",2.61
2000,9,Canada,"Peanut butter, 500 grams",2.53
2000,10,Canada,"Peanut butter, 500 grams",2.59
2000,11,Canada,"Peanut butter, 500 grams",2.59
2000,12,Canada,"Peanut butter, 500 grams",2.58
2001,1,Canada,"Peanut butter, 500 grams",2.53
2001,2,Canada,"Peanut butter, 500 grams",2.54
2001,3,Canada,"Peanut butter, 500 grams",2.54
2001,4,Canada,"Peanut butter, 500 grams",2.58
2001,5,Canada,"Peanut butter, 500 grams",2.57
2001,6,Canada,"Peanut butter, 500 grams",2.56
2001,7,Canada,"Peanut butter, 500 grams",2.54
2001,8,Canada,"Peanut butter, 500 grams",2.58
2001,9,Canada,"Peanut butter, 500 grams",2.56
2001,10,Canada,"Peanut butter, 500 grams",2.6
2001,11,Canada,"Peanut butter, 500 grams",2.6
2001,12,Canada,"Peanut butter, 500 grams",2.63
2002,1,Canada,"Peanut butter, 500 grams",2.57
2002,2,Canada,"Peanut butter, 500 grams",2.59
2002,3,Canada,"Peanut butter, 500 grams",2.56
2002,4,Canada,"Peanut butter, 500 grams",2.58
2002,5,Canada,"Peanut butter, 500 grams",2.6
2002,6,Canada,"Peanut butter, 500 grams",2.58
2002,7,Canada,"Peanut butter, 500 grams",2.6
2002,8,Canada,"Peanut butter, 500 grams",2.61
2002,9,Canada,"Peanut butter, 500 grams",2.6
2002,10,Canada,"Peanut butter, 500 grams",2.61
2002,11,Canada,"Peanut butter, 500 grams",2.6
2002,12,Canada,"Peanut butter, 500 grams",2.65
2003,1,Canada,"Peanut butter, 500 grams",2.64
2003,2,Canada,"Peanut butter, 500 grams",2.64
2003,3,Canada,"Peanut butter, 500 grams",2.61
2003,4,Canada,"Peanut butter, 500 grams",2.61
2003,5,Canada,"Peanut butter, 500 grams",2.66
2003,6,Canada,"Peanut butter, 500 grams",2.65
2003,7,Canada,"Peanut butter, 500 grams",2.62
2003,8,Canada,"Peanut butter, 500 grams",2.64
2003,9,Canada,"Peanut butter, 500 grams",2.63
2003,10,Canada,"Peanut butter, 500 grams",2.61
2003,11,Canada,"Peanut butter, 500 grams",2.58
2003,12,Canada,"Peanut butter, 500 grams",2.63
2004,1,Canada,"Peanut butter, 500 grams",2.61
2004,2,Canada,"Peanut butter, 500 grams",2.63
2004,3,Canada,"Peanut butter, 500 grams",2.62
2004,4,Canada,"Peanut butter, 500 grams",2.63
2004,5,Canada,"Peanut butter, 500 grams",2.59
2004,6,Canada,"Peanut butter, 500 grams",2.61
2004,7,Canada,"Peanut butter, 500 grams",2.57
2004,8,Canada,"Peanut butter, 500 grams",2.57
2004,9,Canada,"Peanut butter, 500 grams",2.57
2004,10,Canada,"Peanut butter, 500 grams",2.61
2004,11,Canada,"Peanut butter, 500 grams",2.64
2004,12,Canada,"Peanut butter, 500 grams",2.64
2005,1,Canada,"Peanut butter, 500 grams",2.64
2005,2,Canada,"Peanut butter, 500 grams",2.62
2005,3,Canada,"Peanut butter, 500 grams",2.6
2005,4,Canada,"Peanut butter, 500 grams",2.64
2005,5,Canada,"Peanut butter, 500 grams",2.64
2005,6,Canada,"Peanut butter, 500 grams",2.6
2005,7,Canada,"Peanut butter, 500 grams",2.67
2005,8,Canada,"Peanut butter, 500 grams",2.65
2005,9,Canada,"Peanut butter, 500 grams",2.6
2005,10,Canada,"Peanut butter, 500 grams",2.63
2005,11,Canada,"Peanut butter, 500 grams",2.57
2005,12,Canada,"Peanut butter, 500 grams",2.59
2006,1,Canada,"Peanut butter, 500 grams",2.58
2006,2,Canada,"Peanut butter, 500 grams",2.55
2006,3,Canada,"Peanut butter, 500 grams",2.53
2006,4,Canada,"Peanut butter, 500 grams",2.6
2006,5,Canada,"Peanut butter, 500 grams",2.55
2006,6,Canada,"Peanut butter, 500 grams",2.61
2006,7,Canada,"Peanut butter, 500 grams",2.59
2006,8,Canada,"Peanut butter, 500 grams",2.6
2006,9,Canada,"Peanut butter, 500 grams",2.61
2006,10,Canada,"Peanut butter, 500 grams",2.6
2006,11,Canada,"Peanut butter, 500 grams",2.59
2006,12,Canada,"Peanut butter, 500 grams",2.6
2007,1,Canada,"Peanut butter, 500 grams",2.57
2007,2,Canada,"Peanut butter, 500 grams",2.54
2007,3,Canada,"Peanut butter, 500 grams",2.59
2007,4,Canada,"Peanut butter, 500 grams",2.62
2007,5,Canada,"Peanut butter, 500 grams",2.61
2007,6,Canada,"Peanut butter, 500 grams",2.59
2007,7,Canada,"Peanut butter, 500 grams",2.6
2007,8,Canada,"Peanut butter, 500 grams",2.6
2007,9,Canada,"Peanut butter, 500 grams",2.47
2007,10,Canada,"Peanut butter, 500 grams",2.55
2007,11,Canada,"Peanut butter, 500 grams",2.52
2007,12,Canada,"Peanut butter, 500 grams",2.53
2008,1,Canada,"Peanut butter, 500 grams",2.57
2008,2,Canada,"Peanut butter, 500 grams",2.54
2008,3,Canada,"Peanut butter, 500 grams",2.51
2008,4,Canada,"Peanut butter, 500 grams",2.55
2008,5,Canada,"Peanut butter, 500 grams",2.69
2008,6,Canada,"Peanut butter, 500 grams",2.67
2008,7,Canada,"Peanut butter, 500 grams",2.76
2008,8,Canada,"Peanut butter, 500 grams",2.78
2008,9,Canada,"Peanut butter, 500 grams",2.79
2008,10,Canada,"Peanut butter, 500 grams",2.85
2008,11,Canada,"Peanut butter, 500 grams",2.86
2008,12,Canada,"Peanut butter, 500 grams",2.88
2009,1,Canada,"Peanut butter, 500 grams",2.92
2009,2,Canada,"Peanut butter, 500 grams",2.89
2009,3,Canada,"Peanut butter, 500 grams",2.87
2009,4,Canada,"Peanut butter, 500 grams",2.9
2009,5,Canada,"Peanut butter, 500 grams",2.88
2009,6,Canada,"Peanut butter, 500 grams",2.91
2009,7,Canada,"Peanut butter, 500 grams",2.91
2009,8,Canada,"Peanut butter, 500 grams",2.92
2009,9,Canada,"Peanut butter, 500 grams",2.88
2009,10,Canada,"Peanut butter, 500 grams",2.92
2009,11,Canada,"Peanut butter, 500 grams",2.96
2009,12,Canada,"Peanut butter, 500 grams",2.96
2010,1,Canada,"Peanut butter, 500 grams",3.02
2010,2,Canada,"Peanut butter, 500 grams",3.03
2010,3,Canada,"Peanut butter, 500 grams",3.02
2010,4,Canada,"Peanut butter, 500 grams",3.01
2010,5,Canada,"Peanut butter, 500 grams",3
2010,6,Canada,"Peanut butter, 500 grams",2.97
2010,7,Canada,"Peanut butter, 500 grams",2.98
2010,8,Canada,"Peanut butter, 500 grams",2.98
2010,9,Canada,"Peanut butter, 500 grams",2.97
2010,10,Canada,"Peanut butter, 500 grams",2.95
2010,11,Canada,"Peanut butter, 500 grams",2.97
2010,12,Canada,"Peanut butter, 500 grams",2.92
2011,1,Canada,"Peanut butter, 500 grams",2.95
2011,2,Canada,"Peanut butter, 500 grams",2.91
2011,3,Canada,"Peanut butter, 500 grams",2.85
2011,4,Canada,"Peanut butter, 500 grams",2.94
2011,5,Canada,"Peanut butter, 500 grams",2.98
2011,6,Canada,"Peanut butter, 500 grams",3
2011,7,Canada,"Peanut butter, 500 grams",3.01
2011,8,Canada,"Peanut butter, 500 grams",2.96
2011,9,Canada,"Peanut butter, 500 grams",2.98
2011,10,Canada,"Peanut butter, 500 grams",2.97
2011,11,Canada,"Peanut butter, 500 grams",3.02
2011,12,Canada,"Peanut butter, 500 grams",3.05
2012,1,Canada,"Peanut butter, 500 grams",3.15
2012,2,Canada,"Peanut butter, 500 grams",3.6
2012,3,Canada,"Peanut butter, 500 grams",3.84
2012,4,Canada,"Peanut butter, 500 grams",3.79
